# Generated at 2024-10-15 11:16:11 (04:00) by AQUARIUS Time-Series 24.1.177.0,,,,,
# UTC-05,,,,,
# Period Selected: Entire Record,,,,,
#,,,,,
# Comment: ,,,,,
# Description: ,,,,,
# ReportTitle: LCCD Little Conestoga Sonde Data May 2023 - July 2024,,,,,
#,,,,,
# CSV data starts at line 12,,,,,
#,,,,,
TimeStamp,Dissolved Oxygen (mg/l),Water Temperature (C),Specific Conductivity (uS/cm),pH,Total Dissolved Solids (mg/l)
10/16/2023 20:45,9.19,13.119,726.9,8,472
10/16/2023 21:00,9.11,13.13,727.7,7.99,473
10/16/2023 21:15,9.05,13.143,728.6,7.99,474
10/16/2023 21:30,9.04,13.153,729,7.99,474
10/16/2023 21:45,8.98,13.161,729,7.99,474
10/16/2023 22:00,8.95,13.162,728.4,7.98,473
10/16/2023 22:15,8.87,13.166,727.8,7.98,473
10/16/2023 22:30,8.85,13.176,728.1,7.98,473
10/16/2023 22:45,8.8,13.195,728.7,7.98,474
10/16/2023 23:00,8.75,13.214,729.3,7.97,474
10/16/2023 23:15,8.74,13.231,729.7,7.97,474
10/16/2023 23:30,8.71,13.244,729.2,7.97,474
10/16/2023 23:45,8.7,13.25,727.9,7.97,473
10/17/2023 0:00,8.67,13.264,727.6,7.97,473
10/17/2023 0:15,8.66,13.286,728.3,7.97,473
10/17/2023 0:30,8.63,13.312,729.7,7.96,474
10/17/2023 0:45,8.59,13.335,729.8,7.96,474
10/17/2023 1:00,8.57,13.349,730.5,7.96,475
10/17/2023 1:15,8.57,13.361,730.1,7.96,475
10/17/2023 1:30,8.54,13.368,730.4,7.96,475
10/17/2023 1:45,8.52,13.376,731,7.96,475
10/17/2023 2:00,8.51,13.382,731.6,7.95,476
10/17/2023 2:15,8.49,13.388,732.5,7.95,476
10/17/2023 2:30,8.47,13.39,732.1,7.95,476
10/17/2023 2:45,8.47,13.385,731.8,7.95,476
10/17/2023 3:00,8.44,13.376,731.5,7.95,475
10/17/2023 3:15,8.43,13.367,731.1,7.95,475
10/17/2023 3:30,8.44,13.365,731.3,7.94,475
10/17/2023 3:45,8.42,13.357,732.2,7.94,476
10/17/2023 4:00,8.41,13.346,732.4,7.94,476
10/17/2023 4:15,8.42,13.332,732.3,7.94,476
10/17/2023 4:30,8.41,13.317,732.1,7.94,476
10/17/2023 4:45,8.42,13.297,732.4,7.93,476
10/17/2023 5:00,8.38,13.282,733.3,7.93,477
10/17/2023 5:15,8.38,13.262,734.7,7.93,478
10/17/2023 5:30,8.36,13.238,735.9,7.93,478
10/17/2023 5:45,8.36,13.203,736.6,7.92,479
10/17/2023 6:00,8.36,13.162,737,7.92,479
10/17/2023 6:15,8.37,13.121,737.8,7.92,480
10/17/2023 6:30,8.38,13.082,739.2,7.92,480
10/17/2023 6:45,8.4,13.051,740.9,7.92,482
10/17/2023 7:00,8.39,13.02,742.6,7.92,483
10/17/2023 7:15,8.4,12.991,744.5,7.92,484
10/17/2023 7:30,8.4,12.964,745.5,7.92,485
10/17/2023 7:45,8.43,12.934,745.8,7.92,485
10/17/2023 8:00,8.45,12.909,746.4,7.92,485
10/17/2023 8:15,8.54,12.9,747.6,7.92,486
10/17/2023 8:30,10.27,12.025,748.325,7.86,486.5
10/17/2023 8:45,8.6,12.25475,749.05,7.853333333,487
10/17/2023 9:15,9.61,12.71425,750.5,7.84,488
10/17/2023 9:30,9.75,12.944,749.9,7.87,487
10/17/2023 9:45,9.86,12.948,749.9,7.89,487
10/17/2023 10:00,10.02,12.993,751,7.91,488
10/17/2023 10:15,10.26,13.065,751.3,7.94,488
10/17/2023 10:30,10.46,13.118,751.1,7.96,488
10/17/2023 10:45,10.64,13.164,750.3,7.98,488
10/17/2023 11:00,10.86,13.193,749.3,8,487
10/17/2023 11:15,11.06,13.252,748.8,8.02,487
10/17/2023 11:30,11.39,13.38,748.6,8.04,487
10/17/2023 11:45,11.65,13.484,748.4,8.06,486
10/17/2023 12:00,11.89,13.545,748.3,8.08,486
10/17/2023 12:15,12.06,13.64,747.5,8.1,486
10/17/2023 12:30,12.2,13.7,746.7,8.11,485
10/17/2023 12:45,12.35,13.841,746.1,8.12,485
10/17/2023 13:00,12.5,13.974,745.7,8.13,485
10/17/2023 13:15,12.66,14.1,745.8,8.14,485
10/17/2023 13:30,12.69,14.167,746.3,8.15,485
10/17/2023 13:45,12.75,14.263,745.7,8.15,485
10/17/2023 14:00,12.86,14.374,744.4,8.16,484
10/17/2023 14:15,12.88,14.354,743.4,8.16,483
10/17/2023 14:30,12.79,14.358,743.9,8.16,484
10/17/2023 14:45,12.85,14.413,743.4,8.17,483
10/17/2023 15:00,13,14.529,743.4,8.18,483
10/17/2023 15:15,13.12,14.6,743.4,8.19,483
10/17/2023 15:30,13.06,14.55,742.6,8.19,483
10/17/2023 15:45,12.88,14.471,742.7,8.18,483
10/17/2023 16:00,12.53,14.33,742.7,8.16,483
10/17/2023 16:15,12.23,14.225,743.2,8.15,483
10/17/2023 16:30,12.02,14.158,744.4,8.14,484
10/17/2023 16:45,11.89,14.1,745,8.13,484
10/17/2023 17:00,11.75,14.038,746.1,8.13,485
10/17/2023 17:15,11.55,13.974,746.7,8.11,485
10/17/2023 17:30,11.32,13.909,746.3,8.1,485
10/17/2023 17:45,11.07,13.863,747.8,8.09,486
10/17/2023 18:00,10.86,13.829,748.9,8.07,487
10/17/2023 18:15,10.65,13.798,750.9,8.06,488
10/17/2023 18:30,10.43,13.758,752.3,8.05,489
10/17/2023 18:45,10.23,13.718,753,8.03,489
10/17/2023 19:00,10.04,13.678,752.9,8.02,489
10/17/2023 19:15,9.89,13.646,753.8,8.01,490
10/17/2023 19:30,9.76,13.622,754.2,8,490
10/17/2023 19:45,9.65,13.602,755.3,7.99,491
10/17/2023 20:00,9.56,13.588,755.9,7.99,491
10/17/2023 20:15,9.49,13.566,756.4,7.98,492
10/17/2023 20:30,9.43,13.541,755.8,7.98,491
10/17/2023 20:45,9.39,13.513,755,7.98,491
10/17/2023 21:00,9.36,13.485,755.1,7.97,491
10/17/2023 21:15,9.32,13.463,755.1,7.97,491
10/17/2023 21:30,9.29,13.442,755.9,7.97,491
10/17/2023 21:45,9.25,13.423,756.3,7.97,492
10/17/2023 22:00,9.22,13.404,756.1,7.97,491
10/17/2023 22:15,9.19,13.377,755.5,7.97,491
10/17/2023 22:30,9.16,13.355,754.8,7.96,491
10/17/2023 22:45,9.12,13.339,754.7,7.96,491
10/17/2023 23:00,9.09,13.325,755.7,7.96,491
10/17/2023 23:15,9.07,13.313,756,7.96,491
10/17/2023 23:30,9.04,13.297,755.6,7.96,491
10/17/2023 23:45,9.02,13.291,754.1,7.95,490
10/18/2023 0:00,9,13.286,753.7,7.95,490
10/18/2023 0:15,8.98,13.297,752.4,7.95,489
10/18/2023 0:30,8.96,13.322,752.1,7.95,489
10/18/2023 0:45,8.94,13.345,752.7,7.95,489
10/18/2023 1:00,8.92,13.368,752.3,7.95,489
10/18/2023 1:15,8.9,13.389,751.7,7.94,489
10/18/2023 1:30,8.88,13.404,750.9,7.94,488
10/18/2023 1:45,8.88,13.411,750.2,7.94,488
10/18/2023 2:00,8.87,13.415,750.2,7.94,488
10/18/2023 2:15,8.85,13.419,750.8,7.94,488
10/18/2023 2:30,8.84,13.42,751.7,7.94,489
10/18/2023 2:45,8.82,13.416,751.8,7.93,489
10/18/2023 3:00,8.82,13.405,751,7.93,488
10/18/2023 3:15,8.81,13.392,750.2,7.93,488
10/18/2023 3:30,8.81,13.377,750.7,7.93,488
10/18/2023 3:45,8.81,13.366,750.8,7.93,488
10/18/2023 4:00,8.79,13.353,751.3,7.92,488
10/18/2023 4:15,8.79,13.337,752.1,7.92,489
10/18/2023 4:30,8.79,13.317,751.9,7.92,489
10/18/2023 4:45,8.79,13.293,751.3,7.92,488
10/18/2023 5:00,8.8,13.267,750.8,7.92,488
10/18/2023 5:15,8.8,13.242,751.6,7.92,489
10/18/2023 5:30,8.81,13.216,752,7.92,489
10/18/2023 5:45,8.81,13.193,753.7,7.91,490
10/18/2023 6:00,8.81,13.169,754.5,7.91,490
10/18/2023 6:15,8.82,13.137,754.7,7.91,491
10/18/2023 6:30,8.83,13.103,754.8,7.91,491
10/18/2023 6:45,8.84,13.073,755.3,7.91,491
10/18/2023 7:00,8.84,13.047,756.8,7.91,492
10/18/2023 7:15,8.85,13.02,758.5,7.91,493
10/18/2023 7:30,8.87,12.998,759.5,7.91,494
10/18/2023 7:45,8.9,12.976,760.5,7.91,494
10/18/2023 8:00,8.96,12.952,760.1,7.91,494
10/18/2023 8:15,9.07,12.934,760.4,7.92,494
10/18/2023 8:30,9.21,12.925,760.7,7.92,494
10/18/2023 8:45,9.39,12.933,762.2,7.93,495
10/18/2023 9:00,9.64,12.95,762.4,7.95,496
10/18/2023 9:15,9.95,12.973,762.5,7.97,496
10/18/2023 9:30,10.31,13.002,762,7.99,495
10/18/2023 9:45,10.67,13.038,761,8.02,495
10/18/2023 10:00,11,13.078,760.3,8.04,494
10/18/2023 10:15,11.25,13.133,760.8,8.06,494
10/18/2023 10:30,11.47,13.199,761.1,8.07,495
10/18/2023 10:45,11.66,13.269,761.1,8.08,495
10/18/2023 11:00,11.82,13.334,760.3,8.1,494
10/18/2023 11:15,11.97,13.402,759.3,8.11,494
10/18/2023 11:30,12.13,13.499,758.5,8.12,493
10/18/2023 11:45,12.3,13.603,758.3,8.13,493
10/18/2023 12:00,12.35,13.603,758.6,8.13,493
10/18/2023 12:15,12.42,13.71,759.4,8.14,494
10/18/2023 12:30,12.69,13.815,758.5,8.16,493
10/18/2023 12:45,12.92,13.974,756.6,8.17,492
10/18/2023 13:00,13.2,14.131,756.2,8.19,492
10/18/2023 13:15,13.36,14.192,756,8.2,491
10/18/2023 13:30,13.43,14.174,756.1,8.21,491
10/18/2023 13:45,13.49,14.158,756.3,8.21,492
10/18/2023 14:00,13.54,14.161,756.9,8.22,492
10/18/2023 14:15,13.64,14.153,756.3,8.23,492
10/18/2023 14:30,13.61,14.111,755.5,8.23,491
10/18/2023 14:45,13.5,14.056,755,8.23,491
10/18/2023 15:00,13.32,14.005,755.8,8.22,491
10/18/2023 15:15,13.13,13.972,756.5,8.21,492
10/18/2023 15:30,12.97,13.945,757.1,8.2,492
10/18/2023 15:45,12.83,13.936,757.5,8.2,492
10/18/2023 16:00,12.78,13.935,757.1,8.19,492
10/18/2023 16:15,12.79,13.939,756.3,8.2,492
10/18/2023 16:30,12.78,13.94,755.8,8.2,491
10/18/2023 16:45,12.66,13.924,756.3,8.19,492
10/18/2023 17:00,12.44,13.891,757.2,8.18,492
10/18/2023 17:15,12.18,13.861,758.1,8.17,493
10/18/2023 17:30,11.97,13.83,758.1,8.16,493
10/18/2023 17:45,11.75,13.792,758.3,8.14,493
10/18/2023 18:00,11.52,13.755,758.1,8.13,493
10/18/2023 18:15,11.23,13.71,758.5,8.11,493
10/18/2023 18:30,10.94,13.661,759.9,8.09,494
10/18/2023 18:45,10.65,13.612,761.5,8.08,495
10/18/2023 19:00,10.39,13.565,762.5,8.06,496
10/18/2023 19:15,10.18,13.516,762.8,8.04,496
10/18/2023 19:30,10.01,13.465,762,8.03,495
10/18/2023 19:45,9.87,13.42,762.8,8.02,496
10/18/2023 20:00,9.74,13.379,762.9,8.01,496
10/18/2023 20:15,9.65,13.346,764.1,8,497
10/18/2023 20:30,9.56,13.317,765.5,8,498
10/18/2023 20:45,9.5,13.286,765.6,7.99,498
10/18/2023 21:00,9.46,13.26,765,7.99,497
10/18/2023 21:15,9.42,13.23,764.5,7.99,497
10/18/2023 21:30,9.39,13.204,764,7.99,497
10/18/2023 21:45,9.35,13.181,764.7,7.98,497
10/18/2023 22:00,9.31,13.162,765,7.98,497
10/18/2023 22:15,9.28,13.14,765,7.98,497
10/18/2023 22:30,9.26,13.127,764,7.98,497
10/18/2023 22:45,9.24,13.103,762.7,7.98,496
10/18/2023 23:00,9.22,13.083,761.6,7.98,495
10/18/2023 23:15,9.19,13.068,760.9,7.97,495
10/18/2023 23:30,9.15,13.049,761.3,7.97,495
10/18/2023 23:45,9.13,13.034,760.9,7.97,495
10/19/2023 0:00,9.11,13.016,760.4,7.97,494
10/19/2023 0:15,9.09,12.993,759.1,7.96,493
10/19/2023 0:30,9.07,12.966,758.4,7.96,493
10/19/2023 0:45,9.04,12.941,757.5,7.96,492
10/19/2023 1:00,9.02,12.92,757.4,7.96,492
10/19/2023 1:15,9,12.899,757.4,7.96,492
10/19/2023 1:30,9,12.873,757.6,7.95,492
10/19/2023 1:45,8.99,12.849,756.4,7.95,492
10/19/2023 2:00,8.98,12.814,755.1,7.95,491
10/19/2023 2:15,8.98,12.78,754,7.95,490
10/19/2023 2:30,8.97,12.745,753.6,7.95,490
10/19/2023 2:45,8.97,12.711,754.2,7.94,490
10/19/2023 3:00,8.96,12.676,753.5,7.94,490
10/19/2023 3:15,8.96,12.636,753.5,7.94,490
10/19/2023 3:30,8.97,12.59,752.6,7.94,489
10/19/2023 3:45,8.97,12.546,752,7.94,489
10/19/2023 4:00,8.97,12.5,751.8,7.93,489
10/19/2023 4:15,8.97,12.456,752.6,7.93,489
10/19/2023 4:30,8.98,12.409,753.8,7.93,490
10/19/2023 4:45,8.98,12.364,754.3,7.93,490
10/19/2023 5:00,8.98,12.317,755,7.92,491
10/19/2023 5:15,8.98,12.266,755.2,7.92,491
10/19/2023 5:30,8.99,12.215,755.8,7.92,491
10/19/2023 5:45,8.99,12.166,756.5,7.92,492
10/19/2023 6:00,9,12.117,758.2,7.92,493
10/19/2023 6:15,9.01,12.071,759.8,7.91,494
10/19/2023 6:30,9.02,12.019,760.8,7.91,495
10/19/2023 6:45,9.03,11.974,761.4,7.91,495
10/19/2023 7:00,9.05,11.939,761.4,7.91,495
10/19/2023 7:15,9.06,11.906,762.3,7.91,495
10/19/2023 7:30,9.08,11.87,763.5,7.91,496
10/19/2023 7:45,9.11,11.832,764.7,7.91,497
10/19/2023 8:00,9.17,11.797,765.3,7.91,497
10/19/2023 8:15,9.28,11.763,765.5,7.92,498
10/19/2023 8:30,9.41,11.739,765.1,7.92,497
10/19/2023 8:45,9.61,11.723,764.9,7.93,497
10/19/2023 9:00,9.82,11.72,765,7.95,497
10/19/2023 9:15,10.06,11.733,765.3,7.96,497
10/19/2023 9:30,10.32,11.766,765.5,7.98,498
10/19/2023 9:45,10.58,11.801,765,8,497
10/19/2023 10:00,10.81,11.842,764.5,8.01,497
10/19/2023 10:15,11.08,11.894,763.6,8.03,496
10/19/2023 10:30,11.33,11.966,763.4,8.05,496
10/19/2023 10:45,11.6,12.053,764.1,8.06,497
10/19/2023 11:00,11.87,12.145,763.7,8.08,496
10/19/2023 11:15,12.15,12.278,764.7,8.1,497
10/19/2023 11:30,12.4,12.407,763.2,8.12,496
10/19/2023 11:45,12.67,12.543,762.1,8.14,495
10/19/2023 12:00,12.92,12.702,762.5,8.15,496
10/19/2023 12:15,13.16,12.855,762.3,8.17,495
10/19/2023 12:30,13.37,12.993,762.2,8.18,495
10/19/2023 12:45,13.65,13.119,762.2,8.2,495
10/19/2023 13:00,13.93,13.255,761.2,8.22,495
10/19/2023 13:15,14.22,13.37,760.7,8.24,494
10/19/2023 13:30,14.48,13.441,759.1,8.25,493
10/19/2023 13:45,14.63,13.461,757.8,8.26,493
10/19/2023 14:00,14.71,13.467,757.6,8.27,492
10/19/2023 14:15,14.77,13.489,758,8.28,493
10/19/2023 14:30,14.83,13.508,757.1,8.29,492
10/19/2023 14:45,14.92,13.521,756.2,8.29,492
10/19/2023 15:00,14.94,13.507,755.6,8.3,491
10/19/2023 15:15,14.89,13.492,755.2,8.3,491
10/19/2023 15:30,14.86,13.5,755.4,8.3,491
10/19/2023 15:45,14.9,13.541,755.7,8.3,491
10/19/2023 16:00,14.88,13.565,755.8,8.3,491
10/19/2023 16:15,14.7,13.561,756.2,8.29,492
10/19/2023 16:30,14.53,13.551,755.9,8.29,491
10/19/2023 16:45,14.39,13.547,755.6,8.28,491
10/19/2023 17:00,14.26,13.55,755.8,8.28,491
10/19/2023 17:15,14,13.537,757,8.26,492
10/19/2023 17:30,13.65,13.507,758.9,8.25,493
10/19/2023 17:45,13.24,13.459,759.2,8.23,493
10/19/2023 18:00,12.82,13.417,760.2,8.2,494
10/19/2023 18:15,12.39,13.373,760.9,8.18,495
10/19/2023 18:30,11.97,13.324,761.6,8.15,495
10/19/2023 18:45,11.57,13.281,762.3,8.13,495
10/19/2023 19:00,11.19,13.25,764,8.11,497
10/19/2023 19:15,10.86,13.226,765.5,8.08,498
10/19/2023 19:30,10.6,13.206,766.2,8.07,498
10/19/2023 19:45,10.37,13.185,765.8,8.05,498
10/19/2023 20:00,10.19,13.167,765.8,8.04,498
10/19/2023 20:15,10.05,13.158,766,8.03,498
10/19/2023 20:30,9.92,13.158,766.4,8.02,498
10/19/2023 20:45,9.82,13.164,767.1,8.01,499
10/19/2023 21:00,9.73,13.169,767.6,8.01,499
10/19/2023 21:15,9.67,13.174,767.9,8,499
10/19/2023 21:30,9.61,13.178,767.3,8,499
10/19/2023 21:45,9.56,13.187,766.6,8,498
10/19/2023 22:00,9.51,13.201,766.2,8,498
10/19/2023 22:15,9.46,13.219,767,7.99,499
10/19/2023 22:30,9.39,13.245,767.7,7.99,499
10/19/2023 22:45,9.34,13.271,767.5,7.99,499
10/19/2023 23:00,9.29,13.294,767.4,7.99,499
10/19/2023 23:15,9.25,13.319,766,7.98,498
10/19/2023 23:30,9.2,13.347,765.6,7.98,498
10/19/2023 23:45,9.15,13.376,765.7,7.98,498
10/20/2023 0:00,9.08,13.415,766.6,7.98,498
10/20/2023 0:15,9.04,13.453,766.2,7.97,498
10/20/2023 0:30,9,13.488,765,7.97,497
10/20/2023 0:45,8.96,13.513,764.3,7.97,497
10/20/2023 1:00,8.93,13.543,763.3,7.96,496
10/20/2023 1:15,8.87,13.574,762.7,7.96,496
10/20/2023 1:30,8.83,13.613,762.4,7.96,496
10/20/2023 1:45,8.78,13.645,762.4,7.96,496
10/20/2023 2:00,8.76,13.673,761.9,7.95,495
10/20/2023 2:15,8.74,13.7,760.3,7.95,494
10/20/2023 2:30,8.7,13.723,759.6,7.95,494
10/20/2023 2:45,8.67,13.75,758.6,7.95,493
10/20/2023 3:00,8.65,13.771,758,7.94,493
10/20/2023 3:15,8.61,13.791,757.5,7.94,492
10/20/2023 3:30,8.56,13.8,757.7,7.94,492
10/20/2023 3:45,8.55,13.807,757.2,7.94,492
10/20/2023 4:00,8.53,13.811,755.8,7.93,491
10/20/2023 4:15,8.51,13.813,754.8,7.93,491
10/20/2023 4:30,8.47,13.819,754.6,7.93,490
10/20/2023 4:45,8.46,13.83,754.9,7.93,491
10/20/2023 5:00,8.44,13.84,755.3,7.92,491
10/20/2023 5:15,8.42,13.847,755.1,7.92,491
10/20/2023 5:30,8.4,13.844,755.8,7.92,491
10/20/2023 5:45,8.39,13.836,755.2,7.92,491
10/20/2023 6:00,8.38,13.827,754.8,7.91,491
10/20/2023 6:15,8.35,13.815,755.3,7.91,491
10/20/2023 6:30,8.34,13.807,756.3,7.91,492
10/20/2023 6:45,8.33,13.798,757.7,7.91,492
10/20/2023 7:00,8.3,13.787,757.6,7.9,492
10/20/2023 7:15,8.32,13.773,757.8,7.9,493
10/20/2023 7:30,8.33,13.765,758.4,7.9,493
10/20/2023 7:45,8.35,13.757,758.7,7.9,493
10/20/2023 8:00,8.39,13.76,759.6,7.9,494
10/20/2023 8:15,8.45,13.761,761.4,7.91,495
10/20/2023 8:30,8.57,13.761,762.8,7.91,496
10/20/2023 8:45,8.74,13.764,763.5,7.92,496
10/20/2023 9:00,8.95,13.771,764.1,7.94,497
10/20/2023 9:15,9.2,13.79,764.6,7.95,497
10/20/2023 9:30,9.51,13.837,765.4,7.97,498
10/20/2023 9:45,9.93,13.884,766.3,8,498
10/20/2023 10:00,10.2,13.919,766.9,8.02,499
10/20/2023 10:15,10.44,13.947,767.9,8.03,499
10/20/2023 10:30,10.76,13.996,767.4,8.05,499
10/20/2023 10:45,11.1,14.054,766.4,8.08,498
10/20/2023 11:00,11.47,14.113,766.1,8.1,498
10/20/2023 11:15,11.8,14.168,765.9,8.13,498
10/20/2023 11:30,12.01,14.215,766.5,8.14,498
10/20/2023 11:45,12.26,14.268,766.2,8.16,498
10/20/2023 12:00,12.53,14.327,765.2,8.18,497
10/20/2023 12:15,12.83,14.399,764.2,8.2,497
10/20/2023 12:30,13.12,14.453,763.2,8.21,496
10/20/2023 12:45,13.33,14.504,761.9,8.23,495
10/20/2023 13:00,13.55,14.562,761.9,8.24,495
10/20/2023 13:15,13.8,14.64,761.6,8.26,495
10/20/2023 13:30,14.05,14.71,761.4,8.27,495
10/20/2023 13:45,14.25,14.784,760,8.29,494
10/20/2023 14:00,14.4,14.835,758.3,8.3,493
10/20/2023 14:15,14.53,14.885,757.9,8.31,493
10/20/2023 14:30,14.63,14.932,758,8.31,493
10/20/2023 14:45,14.61,14.957,758.2,8.32,493
10/20/2023 15:00,14.55,14.987,759.6,8.31,494
10/20/2023 15:15,14.43,15.002,759.4,8.31,494
10/20/2023 15:30,14.37,15.013,759.2,8.31,493
10/20/2023 15:45,14.17,14.995,758.5,8.3,493
10/20/2023 16:00,13.9,14.979,759,8.29,493
10/20/2023 16:15,13.64,14.961,759.8,8.27,494
10/20/2023 16:30,13.26,14.938,761.5,8.25,495
10/20/2023 16:45,12.82,14.91,762.4,8.23,496
10/20/2023 17:00,12.3,14.872,762.8,8.2,496
10/20/2023 17:15,11.77,14.829,762.6,8.17,496
10/20/2023 17:30,11.36,14.792,763,8.14,496
10/20/2023 17:45,10.92,14.757,763.2,8.11,496
10/20/2023 18:00,10.54,14.731,764.5,8.08,497
10/20/2023 18:15,10.19,14.706,765.4,8.06,497
10/20/2023 18:30,9.9,14.682,765.4,8.04,498
10/20/2023 18:45,9.65,14.657,764.4,8.02,497
10/20/2023 19:00,9.45,14.639,764.4,8.01,497
10/20/2023 19:15,9.29,14.627,764.3,8,497
10/20/2023 19:30,9.14,14.621,764.9,7.99,497
10/20/2023 19:45,9.04,14.621,766.1,7.98,498
10/20/2023 20:00,8.95,14.621,765.8,7.97,498
10/20/2023 20:15,8.88,14.624,765,7.97,497
10/20/2023 20:30,8.82,14.627,763.6,7.96,496
10/20/2023 20:45,8.73,14.633,761.4,7.96,495
10/20/2023 21:00,8.62,14.65,758.7,7.95,493
10/20/2023 21:15,8.52,14.68,754.2,7.94,490
10/20/2023 21:30,8.42,14.713,746.9,7.92,485
10/20/2023 21:45,8.32,14.745,737.9,7.91,480
10/20/2023 22:00,8.24,14.753,732.6,7.91,476
10/20/2023 22:15,8.16,14.763,730.7,7.9,475
10/20/2023 22:30,8.06,14.777,729.8,7.9,474
10/20/2023 22:45,7.97,14.792,729.4,7.89,474
10/20/2023 23:00,7.92,14.797,729.4,7.89,474
10/20/2023 23:15,7.83,14.797,730.1,7.88,475
10/20/2023 23:30,7.79,14.792,730.9,7.88,475
10/20/2023 23:45,7.75,14.786,731.6,7.88,476
10/21/2023 0:00,7.72,14.779,731,7.88,475
10/21/2023 0:15,7.71,14.763,730.4,7.87,475
10/21/2023 0:30,7.7,14.745,729.8,7.87,474
10/21/2023 0:45,7.7,14.731,729.3,7.87,474
10/21/2023 1:00,7.66,14.722,729.1,7.87,474
10/21/2023 1:15,7.66,14.718,729.2,7.86,474
10/21/2023 1:30,7.61,14.72,728,7.86,473
10/21/2023 1:45,7.58,14.725,727.3,7.86,473
10/21/2023 2:00,7.55,14.727,725.3,7.85,471
10/21/2023 2:15,7.51,14.723,723.4,7.85,470
10/21/2023 2:30,7.48,14.705,721.6,7.84,469
10/21/2023 2:45,7.46,14.691,719.5,7.84,468
10/21/2023 3:00,7.44,14.677,718.4,7.83,467
10/21/2023 3:15,7.4,14.664,717,7.83,466
10/21/2023 3:30,7.36,14.654,715.8,7.82,465
10/21/2023 3:45,7.34,14.641,715.1,7.82,465
10/21/2023 4:00,7.33,14.623,715,7.82,465
10/21/2023 4:15,7.3,14.608,714.3,7.81,464
10/21/2023 4:30,7.28,14.599,713.9,7.81,464
10/21/2023 4:45,7.27,14.595,714.5,7.81,464
10/21/2023 5:00,7.27,14.591,715.9,7.81,465
10/21/2023 5:15,7.26,14.59,717.9,7.8,467
10/21/2023 5:30,7.26,14.581,719.7,7.8,468
10/21/2023 5:45,7.27,14.568,721.4,7.8,469
10/21/2023 6:00,7.31,14.554,723.7,7.8,470
10/21/2023 6:15,7.31,14.537,725.6,7.81,472
10/21/2023 6:30,7.33,14.519,728.2,7.81,473
10/21/2023 6:45,7.35,14.5,731.6,7.81,476
10/21/2023 7:00,7.35,14.478,734.2,7.81,477
10/21/2023 7:15,7.37,14.453,736.5,7.81,479
10/21/2023 7:30,7.38,14.416,738.2,7.81,480
10/21/2023 7:45,7.43,14.381,739.9,7.81,481
10/21/2023 8:00,7.49,14.352,741.5,7.81,482
10/21/2023 8:15,7.5,14.332,743.1,7.82,483
10/21/2023 8:30,7.61,14.321,745,7.82,484
10/21/2023 8:45,7.75,14.315,746.3,7.83,485
10/21/2023 9:00,8.04,14.312,746.9,7.85,486
10/21/2023 9:15,8.34,14.312,747.3,7.86,486
10/21/2023 9:30,8.74,14.329,746.9,7.89,485
10/21/2023 9:45,9.08,14.336,746.9,7.91,486
10/21/2023 10:00,9.39,14.351,747.4,7.93,486
10/21/2023 10:15,9.73,14.392,747.6,7.95,486
10/21/2023 10:30,10.05,14.444,747.7,7.98,486
10/21/2023 10:45,10.4,14.498,746.9,8,485
10/21/2023 11:00,10.68,14.532,746.2,8.02,485
10/21/2023 11:15,10.97,14.601,745.5,8.04,485
10/21/2023 11:30,11.4,14.69,745.5,8.07,485
10/21/2023 11:45,11.7,14.782,745.3,8.09,484
10/21/2023 12:00,12.01,14.855,745.7,8.11,485
10/21/2023 12:15,12.28,14.902,745.7,8.13,485
10/21/2023 12:30,12.58,14.951,745.2,8.15,484
10/21/2023 12:45,12.94,14.984,744.2,8.18,484
10/21/2023 13:00,13.1,14.982,744.1,8.19,484
10/21/2023 13:15,13.06,14.961,744.4,8.19,484
10/21/2023 13:30,13.01,14.962,745.5,8.19,485
10/21/2023 13:45,13.11,14.964,746,8.19,485
10/21/2023 14:00,13.12,14.943,746.3,8.2,485
10/21/2023 14:15,13.22,14.942,745.9,8.21,485
10/21/2023 14:30,13.22,14.952,745.9,8.21,485
10/21/2023 14:45,13.38,14.981,745.4,8.22,485
10/21/2023 15:00,13.42,14.973,745.8,8.22,485
10/21/2023 15:15,13.42,14.977,746.6,8.23,485
10/21/2023 15:30,13.52,14.981,747.1,8.23,486
10/21/2023 15:45,13.6,14.994,746.7,8.24,485
10/21/2023 16:00,13.6,14.99,746.7,8.24,485
10/21/2023 16:15,13.51,14.97,746.3,8.23,485
10/21/2023 16:30,13.44,14.965,746.4,8.23,485
10/21/2023 16:45,13.39,14.939,746.9,8.23,486
10/21/2023 17:00,13.3,14.898,748.3,8.23,486
10/21/2023 17:15,13.05,14.848,749,8.21,487
10/21/2023 17:30,12.7,14.786,750,8.19,487
10/21/2023 17:45,12.32,14.718,750.2,8.17,488
10/21/2023 18:00,11.91,14.652,751,8.15,488
10/21/2023 18:15,11.47,14.585,752.5,8.12,489
10/21/2023 18:30,10.95,14.516,754.1,8.09,490
10/21/2023 18:45,10.54,14.459,755.6,8.06,491
10/21/2023 19:00,10.1,14.403,756.8,8.03,492
10/21/2023 19:15,9.74,14.34,757.3,8.01,492
10/21/2023 19:30,9.48,14.291,758.1,7.99,493
10/21/2023 19:45,9.24,14.252,758.7,7.98,493
10/21/2023 20:00,9.06,14.221,759.5,7.96,494
10/21/2023 20:15,8.9,14.193,760.7,7.95,494
